Pergunta_EAISR-E,Fator_QSG-12,Correlacao,P_Valor
Vejo a rede social muitas vezes todos os dias,Ansiedade,0.12495697687643972,0.45476652327265454
Vejo a rede social muitas vezes todos os dias,Depressão,0.036185385956501684,0.8292365671211808
Vejo a rede social muitas vezes todos os dias,Autoeficácia,0.03647425256369467,0.8278937337758123
Compartilho fotos e vídeos em redes sociais com frequência.,Ansiedade,0.027838209860228492,0.8682311416569646
Compartilho fotos e vídeos em redes sociais com frequência.,Depressão,0.15497583817175298,0.35286212244836684
Compartilho fotos e vídeos em redes sociais com frequência.,Autoeficácia,0.23237025243423332,0.1603553008993892
Existem contas de redes sociais (blogs) que eu sigo constantemente.,Ansiedade,0.4782996092504483,0.0023866326666104167
Existem contas de redes sociais (blogs) que eu sigo constantemente.,Depressão,-0.27350959892825816,0.0966015441042756
Existem contas de redes sociais (blogs) que eu sigo constantemente.,Autoeficácia,0.2732898855722691,0.0968803856378428
Eu tenho mais de uma conta de rede social que uso ativamente.,Ansiedade,0.12496203783380289,0.45474811071414256
Eu tenho mais de uma conta de rede social que uso ativamente.,Depressão,-0.1352297684292559,0.41823119379111234
Eu tenho mais de uma conta de rede social que uso ativamente.,Autoeficácia,0.08563728629659675,0.6092041569740297
Eu acho que as redes sociais são muito úteis.,Ansiedade,0.07775591070647028,0.6426394981182076
Eu acho que as redes sociais são muito úteis.,Depressão,0.008066007762473112,0.9616668677393458
Eu acho que as redes sociais são muito úteis.,Autoeficácia,0.05626745589801342,0.7372214517635665
Eu gosto de acompanhar as ações dos meus amigos nas redes sociais.,Ansiedade,0.17220175458337886,0.3012246619896136
Eu gosto de acompanhar as ações dos meus amigos nas redes sociais.,Depressão,-0.3327293454792093,0.04123768090730387
Eu gosto de acompanhar as ações dos meus amigos nas redes sociais.,Autoeficácia,0.01984977099408264,0.9058408889668466
Costumo conferir o que meus amigos fazem nas redes sociais.,Ansiedade,0.26906407263063764,0.10236419080389642
Costumo conferir o que meus amigos fazem nas redes sociais.,Depressão,-0.22749442768762212,0.16956208156023445
Costumo conferir o que meus amigos fazem nas redes sociais.,Autoeficácia,0.09691600541393157,0.5626981337156306
Sinto-me mais confortável nas redes sociais do que quando estou em ambientes sociais (com outras pessoas).,Ansiedade,0.4542166381165285,0.004175506183676805
Sinto-me mais confortável nas redes sociais do que quando estou em ambientes sociais (com outras pessoas).,Depressão,-0.4956868921808996,0.0015532771158613084
Sinto-me mais confortável nas redes sociais do que quando estou em ambientes sociais (com outras pessoas).,Autoeficácia,0.315844583313663,0.05339299477848411
Eu prefiro redes sociais em vez de gastar tempo com meu círculo social.,Ansiedade,0.23356654154492332,0.15815277438332576
Eu prefiro redes sociais em vez de gastar tempo com meu círculo social.,Depressão,-0.2967604071631363,0.07041288028574731
Eu prefiro redes sociais em vez de gastar tempo com meu círculo social.,Autoeficácia,0.08376142949128759,0.6170948895304763
Eu posso me expressar mais claramente usando redes sociais.,Ansiedade,0.12810237384592443,0.4434009403019471
Eu posso me expressar mais claramente usando redes sociais.,Depressão,-0.29797799937663916,0.06921331814344556
Eu posso me expressar mais claramente usando redes sociais.,Autoeficácia,0.012283567487833554,0.941651585284935
Eu prefiro usar redes sociais do que telefonar quando estou me comunicando com amigos.,Ansiedade,-0.06826176517813615,0.6838517772992484
Eu prefiro usar redes sociais do que telefonar quando estou me comunicando com amigos.,Depressão,-0.22223862865232435,0.17990484295490938
Eu prefiro usar redes sociais do que telefonar quando estou me comunicando com amigos.,Autoeficácia,-0.2552911648684602,0.1218851473355834
Eu uso redes sociais principalmente para amizades e conversas.,Ansiedade,-0.23775572151494395,0.15061287607037988
Eu uso redes sociais principalmente para amizades e conversas.,Depressão,-0.10323559340650446,0.5373799262545074
Eu uso redes sociais principalmente para amizades e conversas.,Autoeficácia,-0.31776042544948413,0.051884376382487475
Eu frequentemente atualizo meu perfil nas redes sociais.,Ansiedade,-0.04171786206877873,0.8036054725953523
Eu frequentemente atualizo meu perfil nas redes sociais.,Depressão,-0.04264939440855888,0.7993088842909621
Eu frequentemente atualizo meu perfil nas redes sociais.,Autoeficácia,-0.12304962880098538,0.4617343210451925
